19.01.2019 15:35:00,01
19.01.2019 15:40:00,00
19.01.2019 15:45:00,02
19.01.2019 15:50:00,01
19.01.2019 15:55:00,00
19.01.2019 16:00:00,00
20.01.2019 15:00:00,17
20.01.2019 15:05:00,02
20.01.2019 15:10:00,01
20.01.2019 15:15:00,01
20.01.2019 15:20:00,00
20.01.2019 15:25:00,00
20.01.2019 15:30:00,01
20.01.2019 15:35:00,01
20.01.2019 15:40:00,00
20.01.2019 15:45:00,01
20.01.2019 15:50:00,01
20.01.2019 15:55:00,02
20.01.2019 16:00:00,02
21.01.2019 15:00:00,23
21.01.2019 15:04:59,94
21.01.2019 15:09:59,87
21.01.2019 15:14:59,98
21.01.2019 15:19:59,99
21.01.2019 15:25:00,00
21.01.2019 15:30:00,02
21.01.2019 15:35:00,02
21.01.2019 15:40:00,01
21.01.2019 15:45:00,00
21.01.2019 15:50:00,02
21.01.2019 15:55:00,01
21.01.2019 16:00:00,03
22.01.2019 15:00:00,20
22.01.2019 15:05:00,02
22.01.2019 15:10:00,01
22.01.2019 15:15:00,00
22.01.2019 15:20:00,02
22.01.2019 15:25:00,03
22.01.2019 15:30:00,03
22.01.2019 15:35:00,03
22.01.2019 15:40:00,02
22.01.2019 15:45:00,00
22.01.2019 15:50:00,02
22.01.2019 15:55:00,03
22.01.2019 16:00:00,02
23.01.2019 15:00:00,17
23.01.2019 15:05:00,02
23.01.2019 15:10:00,01
23.01.2019 15:15:00,02
23.01.2019 15:20:00,02
23.01.2019 15:25:00,01
23.01.2019 15:30:00,02
23.01.2019 15:35:00,02
23.01.2019 15:40:00,00
23.01.2019 15:45:00,02
23.01.2019 15:50:00,03
23.01.2019 15:55:00,01
23.01.2019 16:00:00,02
